block_geoid,pop
360610192000003,0
360610192001000,16
360610192001002,46
360610192001003,170
360610192001005,0
360610192001006,0
360610192003000,1558
360610192000001,0
360610192001001,0
360610192001004,413
360610192002000,1768
360610193001000,327
360610193001001,298
360610193001002,742
360610193002000,737
360610193002001,762
360610193003000,746
360610193003001,757
360610193004000,504
360610193004001,465
360610193005000,1177
360610193005001,809
360610193006000,329
360610193006001,1083
360610194001000,2532
360610194002000,647
360610194002001,170
360610194003001,601
360610194004000,504
360610194004001,1641
360610194003000,883
360610195001000,581
360610195001001,0
360610195001003,0
360610195001004,0
360610195001006,0
360610195002000,0
360610195002002,774
360610195002003,7
360610195003000,1387
360610195004000,1340
360610195005000,841
360610195000001,0
360610195001002,0
360610195001005,893
360610195002001,436
360610195003001,1033
360610195005001,536
360610196001000,452
360610196001001,1025
360610196002001,146
360610196002002,262
360610196002003,455
360610196002005,30
360610196003000,280
360610196003002,309
360610196003003,243
360610196003005,38
360610196003006,93
360610196002000,322
360610196002004,185
360610196003001,122
360610196003004,69
360610197011000,11
360610197011001,0
360610197011002,1267
360610197021000,675
360610197021001,0
360610197021002,332
360610197021003,741
360610197021004,853
360610198001000,285
360610198001001,119
360610198001002,498
360610198001003,85
360610198001004,298
360610198001005,268
360610198001006,139
360610198001008,179
360610198001009,445
360610198001007,0
360610198002000,54
360610199000001,0
360610199001000,465
360610199001002,0
360610199001003,0
360610199001004,0
360610199001006,494
360610199001007,297
360610199001009,0
360610199002000,0
360610199002002,1005
360610199003000,563
360610199003001,1229
360610199004001,648
360610199005000,651
360610199005002,225
360610199006000,212
360610199001001,440
360610199001005,0
360610199001008,0
360610199002001,490
360610199004000,1039
360610199005001,637
360610199006001,1203
360610200001000,275
360610200001001,398
360610200001002,382
360610200002001,444
360610200002002,401
360610200002004,255
360610200002000,329
360610200002003,371
360610201011000,1086
360610201011001,233
360610201011002,82
360610201011003,200
360610201011004,262
360610201021000,503
360610201021001,511
360610201022000,618
360610201022001,697
360610201023000,465
360610201023001,199
360610201024000,519
360610201024001,565
360610203001000,398
360610203001001,172
360610203001003,42
360610203001004,193
360610203002000,11
360610203002001,1970
360610203001002,409
360610203001005,679
360610205000001,0
360610205001001,0
360610205001002,10
360610205001004,0
360610205001005,0
360610205001007,8
360610205001008,954
360610205001010,0
360610205001011,1274
360610205002001,1106
360610205002002,330
360610205002003,255
360610205003001,82
360610205003002,526
360610205002000,10
360610205003000,263
360610205001000,0
360610205001003,0
360610205001006,191
360610205001009,14
360610206001001,16
360610206001002,285
360610206001004,231
360610206001005,480
360610206002001,354
360610206002002,73
360610206002003,104
360610206002005,0
360610206002006,168
360610206001000,492
360610206001003,402
360610206002000,510
360610206002004,513
360610207011001,881
360610207012000,503
360610207012002,514
360610207012003,126
360610207011000,733
360610207012001,278
360610208001000,917
360610208002000,293
360610208002001,861
360610208003000,888
360610208003001,728
360610208001001,686
360610208002002,882
360610209011000,662
360610209011001,327
360610209011002,151
360610209011003,30
360610209011004,418
360610209012000,2077
360610209012001,0
360610210000001,6
360610210000002,0
360610210000003,0
360610210001000,0
360610210001001,0
360610210001002,0
360610210001004,490
360610210001005,0
360610210002000,0
360610210002001,0
360610210002002,529
360610210004000,0
360610210004001,0
360610210004003,1805
360610210004004,0
360610210005001,0
360610210005002,0
360610210006000,1723
360610210001003,654
360610210001006,0
360610210003000,1541
360610210004002,0
360610210005000,0
360610211001000,0
360610211001001,0
360610211001003,0
360610211001004,0
360610211001006,1948
360610211001007,38
360610211003000,970
360610211003001,825
360610211004000,0
360610211005000,1141
360610211005001,588
360610211006001,1113
360610211007000,731
360610211000001,0
360610211001002,0
360610211001005,0
360610211002000,1269
360610211004001,1196
360610211006000,589
360610211007001,121
360610212001000,1016
360610212001001,1388
360610212002000,9
360610212002001,19
360610212003000,863
360610212004000,1604
360610213031000,0
360610213031001,803
360610213031002,421
360610213032000,234
360610213032001,278
360610213032002,161
360610213032003,252
360610213033000,1058
360610213033001,831
360610213034000,387
360610213034002,694
360610213034001,464
360610214001000,14
360610214001001,259
360610214001003,1215
360610214001004,0
360610214001002,5
360610214002000,1582
360610215001000,177
360610215001001,692
360610215002000,614
360610215002001,1629
360610215002002,531
360610215001002,213
360610216001001,434
360610216001002,46
360610216001004,932
360610216002000,906
360610216003001,560
360610216004000,1246
360610216005000,1193
360610216005001,1102
360610216005002,0
360610216001000,768
360610216001003,18
360610216003000,529
360610216004001,833
360610217031001,0
360610217031002,12
360610217031004,1
360610217031000,0
360610217031003,0
360610217031006,532
360610217031005,0
360610218001000,683
360610218001001,764
360610218002000,828
360610218002001,6
360610218002002,128
360610218002003,520
360610218003000,959
360610218003001,703
360610218004000,345
360610218004001,487
360610218004002,1093
360610218004003,14
360610219000001,0
360610219001000,206
360610219001001,0
360610219001002,0
360610219001003,0
360610219001005,29
360610219001006,0
360610219001008,0
360610219001010,0
360610219001011,0
360610219001012,0
360610219001014,0
360610219001015,0
360610219001017,488
360610219002000,705
360610219002002,28
360610219003000,1083
360610219003001,1611
360610219004001,0
360610219004002,36
360610219001009,0
360610219001013,0
360610219001016,497
360610219002001,490
360610219004000,523
360610219001004,0
360610219001007,0
360610220001001,683
360610220002000,447
360610220002002,658
360610220003000,413
360610220003001,248
360610220004001,331
360610220004002,528
360610220005000,1221
360610220005001,527
360610220001000,389
360610220002001,170
360610220004000,27
360610220004003,472
360610221021001,345
360610221021002,316
360610221021003,211
360610221021004,305
360610221021005,267
360610221022000,273
360610221022001,18
360610221022002,0
360610221022003,201
360610221022004,0
360610221022005,5
360610221022006,441
360610221021000,0
360610222001000,67
360610222001001,58
360610222001002,738
360610222001003,1017
360610222002001,23
360610222002002,732
360610222002000,55
360610222002003,603
360610223010001,0
360610223011000,1361
360610223012001,11
360610223012002,1982
360610223013000,913
360610223013002,0
360610223013003,0
360610223013005,1175
360610223014000,1706
360610223012000,50
360610223013001,60
360610223013004,0
360610223021000,0
360610223021001,0
360610223022000,3101
360610223020001,0
360610223021003,0
360610223021002,0
360610224001000,797
360610224002000,677
360610224002001,921
360610224003000,1128
360610224003001,537
360610224004000,2231
360610224001001,830
360610224002002,225
360610225001000,0
360610225001001,0
360610225001003,60
360610225001004,0
360610225001005,1119
360610225001006,1228
360610225002000,1181
360610225002001,1269
360610225003000,588
360610225003001,550
360610225003002,477
360610225003003,374
360610225004000,355
360610225004001,636
360610225005000,826
360610225005001,1195
360610225000001,0
360610225001002,37
360610226001000,964
360610226001001,421
360610226001002,293
360610226001003,98
360610226002001,424
360610226003000,330
360610226003001,484
360610226003003,579
360610226002000,713
360610226003002,584
360610227001000,213
360610227001002,350
360610227001003,385
360610227002000,746
360610227002001,487
360610227003001,1949
360610227003002,292
360610227001001,274
360610227001004,508
360610227003000,183
360610228001000,1136
360610228002000,812
360610228002001,399
360610228003000,802
360610228003001,418
360610228004001,589
360610228001001,919
360610228002002,304
360610228004000,582
360610229000001,0
360610229001000,373
360610229002000,224
360610229002001,1290
360610229003001,1132
360610229004000,0
360610229005000,40
360610229005001,0
360610229005002,0
360610229005003,0
360610229005004,787
360610229005005,741
360610229001001,768
360610229003000,1003
360610229004001,1617
360610230001000,1725
360610230002000,592
360610230002001,971
360610230003000,1219
360610230003001,462
360610230004000,1292
360610230004001,1356
360610230005000,1494
360610231001000,302
360610231001001,604
360610231001003,491
360610231001004,367
360610231002002,344
360610231002003,393
360610231002005,465
360610231003000,0
360610231002001,437
360610231002004,371
360610231004000,2138
360610231001002,361
360610231002000,0
360610232001000,646
360610232001001,563
360610232002001,1338
360610232003000,849
360610232003001,1198
360610232004001,1010
360610232002000,1073
360610232004000,1384
360610233000001,0
360610233001001,153
360610233001002,55
360610233001004,0
360610233001005,0
360610233001006,362
360610233001008,662
360610233002000,976
360610233003000,1458
360610233003001,712
360610233001000,602
360610233001003,0
360610233001007,308
360610233002001,1080
360610234001001,0
360610234001002,1436
360610234002000,856
360610234002001,851
360610234002002,600
360610234002003,174
360610234001000,1195
360610235011000,941
360610235011001,192
360610235011002,188
360610235011003,0
360610235011004,304
360610235011005,12
360610235012000,361
360610235012001,457
360610235013000,921
360610235013001,291
360610235013003,263
360610235014000,0
360610235015000,2290
360610235013002,500
360610235021001,348
360610235021002,413
360610235021004,509
360610235021000,385
360610235021003,551
360610236000001,0
360610236001001,594
360610236001002,571
360610236001003,333
360610236002000,0
360610236002001,375
360610236002003,461
360610236002004,858
360610236003001,0
360610236003002,682
360610236004000,4251
360610236005001,0
360610236005002,1570
360610236001000,102
360610236001004,110
360610236002002,0
360610236003000,0
360610236005000,0
360610237001000,1554
360610237001001,1262
360610237003000,37
360610237003002,0
360610237003003,0
360610237003004,0
360610237003005,1049
360610237003006,834
360610237003007,42
360610237000001,0
360610237002000,1121
360610237003001,0
360610237002001,893
360610238020001,0
360610238021000,0
360610238021001,954
360610238021002,624
360610238021003,2681
360610238021004,0
360610238021005,0
360610238022000,0
360610238022001,0
360610238023000,532
360610238030001,0
360610238031001,1965
360610238032000,1650
360610238031000,0
360610238032001,10
360610238040001,0
360610238040002,0
360610238040003,0
360610238041001,426
360610238042000,437
360610238042002,0
360610238042003,0
360610238043000,1201
360610238043001,0
360610238041000,29
360610238042001,1213
360610238042004,0
360610239001000,407
360610239001002,537
360610239002000,508
360610239002002,507
360610239001001,316
360610239002001,400
360610240000003,0
360610240000004,0
360610240001000,0
360610240001002,0
360610240001003,0
360610240001005,0
360610240001006,0
360610240001008,0
360610240001009,0
360610240001010,0
360610240001011,0
360610240001012,0
